,id_arr,coord_x,coord_y
640,118.0,793890.624811504,932172.3125830963
641,119.0,793069.8124767542,932096.8124060109
642,119.0,793072.6874710023,932012.1875752583
643,120.0,793072.6874710023,932012.1875752583
644,120.0,793011.8125927523,931955.3126890138
645,120.0,792765.3750935048,931689.4999004304
646,120.0,792610.6250749193,931535.6875440106
647,121.0,792498.499971088,932106.6250504255
648,121.0,792515.1249378361,931993.6249483451
649,121.0,792509.124949839,931766.8124098405
650,122.0,793884.1248245053,934133.8749329299
651,123.0,788590.1249138378,938893.1875927597
652,123.0,788295.6248466708,938599.312524341
653,124.0,793441.1250543371,939478.0000714287
654,125.0,786557.3750423379,936714.8750202581
655,125.0,786556.6873796694,936926.8749243468
656,125.0,786559.375038337,937054.1249979287
657,125.0,786565.1873626709,937180.3124095947
658,126.0,786880.3123885877,939609.6251362637
659,126.0,786848.1874528378,939507.5000124276
660,126.0,786707.62506992,939104.8751615137
661,127.0,786545.3750663362,935849.8124459237
662,127.0,786580.3123324215,935760.124961257
663,127.0,786651.3125185035,935489.3751746789
664,128.0,786961.187554922,938772.9998410121
665,128.0,787277.3749146722,938760.3748662621
666,128.0,787604.6875802539,938716.6876176745
667,128.0,787804.6248444207,938696.1873305961
668,129.0,786641.3125385046,933461.1249660924
669,129.0,786654.8751754202,933461.1876300126
670,129.0,787042.000057336,933653.187574096
671,129.0,787269.9999294207,933786.3749717623
672,129.0,787376.8750437535,933854.8751628399
673,129.0,787892.3123330884,934244.3123760968
674,129.0,788199.6250386722,934527.4998018444
675,129.0,788375.6250147521,934710.3124283403
676,129.0,788448.6248687543,934793.9999250099
677,129.0,788498.5000970885,934837.6248377636
678,130.0,788155.3124632537,938270.8125251755
679,130.0,788048.8750120886,938300.812465176
680,130.0,787977.8748260029,938314.1251025945
681,130.0,787665.3124590032,938359.3126762584
682,130.0,787294.3125448376,938384.8122971803
683,130.0,787059.3126867525,938383.3749640957
684,130.0,786980.3125166707,938381.1249685958
685,131.0,786772.3126045875,930321.3126761764
686,131.0,786794.6252240054,930343.8126311749
687,131.0,786892.3123645857,930412.1248305067
688,131.0,787396.1250052527,930829.1249807626
689,131.0,787683.8124220036,931074.37481834
690,131.0,788048.3123491704,931406.1874749288
691,132.0,786281.3126023374,954488.3125704303
692,133.0,784068.0000998378,943582.3124008402
693,133.0,784209.1874815039,943476.8126118407
694,133.0,784596.625026837,943205.8748335093
695,133.0,784794.874958422,943109.3750265092
696,133.0,784894.6250870042,943077.1250910088
697,133.0,785005.3748655021,943028.6248599291
698,133.0,785213.3751056716,942968.1249809265
699,133.0,785428.3750037551,942897.1251229271
700,133.0,785498.6251913384,942868.1248528436
701,133.0,785550.6250873357,942855.6248778403
702,133.0,785605.9999765866,942832.3749243468
703,133.0,786023.8124611713,942721.8751453459
704,133.0,786128.4999158382,942672.4999160096
705,133.0,786251.9999969192,942592.3124123439
706,133.0,786307.8125493377,942549.312498346
707,134.0,786117.6249375865,950486.6250357628
708,134.0,786176.5001479201,950487.8126974255
709,134.0,786312.3748761714,950492.6250237599
710,134.0,786453.3125864193,950503.6250017583
711,135.0,784959.1876219213,950402.3748761788
712,135.0,785069.312401671,950381.6875815913
713,135.0,785299.624933172,950359.12496268
714,135.0,786161.6248495877,950303.3124102578
715,135.0,786306.1248886697,950305.8124052584
716,135.0,786497.3124984205,950320.3750401735
717,136.0,786841.8751295023,950219.124914594
718,137.0,786050.3750720881,953746.8750769272
719,137.0,786119.3749340884,953692.9998565912
720,137.0,786484.1248607524,953479.3122918457
721,137.0,786555.0000470877,953443.3750277609
722,137.0,786679.6251259223,953395.812458843
723,137.0,786751.9999811724,953374.624837175
724,137.0,786854.5001042522,953361.8748626783
725,137.0,786907.3126626723,953355.1252042577
726,137.0,787029.3124186695,953338.4999094233
727,137.0,787126.6252161711,953328.687593095
728,137.0,787227.3126788363,953322.6876050904
729,138.0,787233.375002671,954308.1249386743
730,138.0,786712.1250609197,954258.3750381768
731,138.0,786468.3125564195,954215.3751241788
732,139.0,785254.6876870878,947592.6875821799
733,139.0,785421.0000185035,947519.3124008402
734,139.0,785432.8123308383,947509.312420845
735,139.0,785562.6250633374,947456.8125258461
736,139.0,785889.8124010861,947298.8125137612
737,139.0,786319.8748611696,947078.1872988418
738,139.0,786436.31262042,947028.875061512
739,139.0,786448.1249327548,947019.0000812635
740,139.0,786842.3748004213,946854.8124175072
741,139.0,786999.1251430884,946795.8125355095
742,139.0,787346.3124408387,946644.6248457581
743,140.0,786160.1248525865,945278.1872899234
744,140.0,786470.4998880029,945509.8124828413
745,140.0,786548.1250608377,945558.3750497624
746,140.0,786634.3125525042,945621.8749227598
747,140.0,786776.4999321699,945706.3124179244
748,140.0,786928.8126196712,945781.1249323413
749,140.0,787203.8123977557,945878.1250664294
750,140.0,787412.8123078384,945934.4999536797
751,140.0,787551.8123579212,945960.374901928
752,141.0,787134.3748725876,943430.0000414252
753,141.0,787017.1251070872,943338.1248970926
754,141.0,786819.8748454191,943221.3124666736
755,141.0,786710.8750634193,943163.374918513
756,141.0,786645.499866087,943115.3750145137
757,141.0,786572.8750113361,943071.6251020133
758,141.0,786387.1250547543,942933.1873867586
759,141.0,786138.6252236702,942684.9998910129
760,142.0,785396.6874030866,954282.3749901801
761,142.0,785499.1251903363,954128.3126342595
762,142.0,785643.6875652522,953941.1250165105
763,142.0,785687.8751409203,953891.1251165122
764,143.0,784908.6873948388,954193.3125042617
765,143.0,784988.3748995028,953975.3749480098
766,143.0,784996.6252110861,953936.6250255108
767,143.0,785058.6250870861,953762.0000466779
768,144.0,783836.9999056719,953490.3125979304
769,144.0,784038.3748310022,953356.3125378415
770,144.0,784168.1248995885,953282.3750216737
771,144.0,784235.8124282546,953229.3751276731
772,144.0,784306.6876145862,953189.8748785928
773,144.0,784336.9998899214,953178.3749015927
774,145.0,783814.8749499209,953333.1249201745
775,145.0,783944.8123540878,953217.6874870136
776,145.0,784027.3125171699,953121.3123516738
777,145.0,784144.3126112521,953011.9999062568
778,145.0,784201.6251606718,952982.3126296774
779,146.0,784754.375039421,950765.8124695122
780,146.0,784792.6249629222,950806.1250529289
781,146.0,784943.3749895021,950929.3124705926
782,146.0,785395.8124048375,951328.8749916777
783,146.0,785449.8749607541,951371.8125698417
784,146.0,785460.499939505,951386.1248771772
785,146.0,785508.3748437539,951422.3748046756
786,146.0,785516.1248282529,951438.1251012608
787,146.0,785713.375089921,951613.8124139234
788,147.0,784860.3124915883,951151.3123546764
789,147.0,784905.8124005869,951188.8749435917
790,147.0,784977.3749215044,951231.1251871735
791,147.0,785213.812440753,951396.1248571798
792,148.0,783711.8748278357,952484.6876406744
793,148.0,783877.6251525022,952397.0001520067
794,148.0,784101.687368419,952306.1250056773
795,148.0,784355.8748521693,952224.374841094
796,148.0,784679.4998610877,952086.3751170933
797,148.0,784807.8125965856,952017.3125911802
798,148.0,785149.3125697523,951802.0000296757
799,148.0,785207.0001184195,951758.6247883439
800,149.0,784482.6249267533,952228.6248325929
801,149.0,784626.8749663383,952296.3123612627
802,149.0,784790.187631838,952390.8125003427
803,149.0,785203.1251261719,952667.124939844
804,149.0,785262.6250071712,952723.1874917597
805,149.0,785293.3126098365,952738.6874607578
806,150.0,781616.8750808388,951093.3751345947
807,150.0,781607.3124359213,951209.1249030903
808,150.0,781579.6251553372,951351.624946177
809,150.0,781554.6875411719,951663.6876422614
810,151.0,781477.8123668358,950975.8123775944
811,151.0,781465.3750557527,951086.6874839291
812,151.0,781444.6250972524,951150.3123566732
813,151.0,781436.5001135021,951219.1875470132
814,151.0,781355.6876110882,951531.8749137595
815,152.0,783265.6250641719,953688.9998645931
816,152.0,783379.1875010878,953751.8124030083
817,152.0,783603.6250443384,953904.8750890121
818,153.0,783100.3750665858,953881.3124720901
819,153.0,783192.3748825863,953920.1250585094
820,153.0,783394.3748066723,954026.8125091791
821,153.0,783614.125023339,954152.812585257
822,154.0,781486.3123498373,953998.1249025092
823,154.0,782003.1249645054,954112.3750020936
824,154.0,782235.3751561716,954193.3125042617
825,154.0,782497.4999600053,954326.8125653416
826,154.0,782610.1250628382,954401.3750802577
827,155.0,783287.8750196695,956118.8749260902
828,155.0,783236.6251221709,956014.3751350939
829,155.0,783155.8749555871,955796.3125790954
830,156.0,782881.3125125878,955697.1251134276
831,157.0,782882.8751735054,955432.1873230934
832,157.0,782753.812439505,955742.8750219271
833,157.0,782691.1249008365,955938.8126221746
834,157.0,782625.6250318363,956230.3123672605
835,158.0,783418.500086505,956068.8123621792
836,158.0,783441.8123758361,956076.6250105947
837,158.0,783453.6250162534,956073.3750170916
838,158.0,783534.1248552538,956085.687328428
839,158.0,783701.8748478368,956087.1249895915
840,158.0,783917.5000727549,956078.8750060946
841,159.0,783947.1250135042,955526.6247982606
842,159.0,784101.687368419,955592.1249953434
843,159.0,784354.0001840033,955719.3750689253
844,159.0,784443.1250057556,955779.1249494255
845,159.0,784562.1250958368,955871.8124280944
846,159.0,784705.8124725036,955972.3748910129
847,159.0,784880.8124505877,956083.812660262
848,159.0,784980.8749145046,956137.3125532568
849,160.0,784067.8751000874,956373.3124093413
850,160.0,784064.6874424219,956376.3750672564
851,160.0,784231.3751011714,956461.31256143
852,161.0,785456.6876111701,957826.8124550954
853,161.0,785471.4999175034,957677.3124260083
854,161.0,785544.3124359213,957311.6251652613
855,161.0,785582.875022836,957172.0001164302
856,161.0,785617.6876172535,957079.1249740943
857,162.0,783675.8125640042,957147.1251661777
858,162.0,783850.8752060048,957211.3750376776
859,162.0,783978.374951005,957251.8749566749
860,162.0,784400.3750912547,957346.8124308437
861,162.0,784566.8124224208,957379.1250302568
862,162.0,784760.3750274219,957428.1249322593
863,163.0,784512.3125314191,956049.6250645965
864,164.0,784753.3750414215,956345.8124643415
865,164.0,784751.8123805039,956337.4998169243
866,164.0,784702.1248158365,956277.1249376759
867,164.0,784586.8750463389,956120.1875875071
868,164.0,784528.1248357557,956038.500086844
869,165.0,784586.8750463389,956120.1875875071
870,165.0,784579.6250608377,956134.6248945966
871,165.0,784502.8125504218,956357.3751052618
872,165.0,784488.8125784211,956384.37505126
873,166.0,785138.4999273382,940465.1250656769
874,166.0,785433.1249942556,940736.3125154302
875,166.0,785586.1250163354,940867.1875817627
876,166.0,785729.6250574216,941006.3749674261
877,166.0,785920.1250045039,941195.8125806749
878,167.0,782036.9998967536,943398.3751046732
879,167.0,782069.8748310022,943350.3748725951
880,167.0,782179.624939587,943214.1248170137
881,167.0,782266.8750931695,943128.8123235926
882,167.0,782360.3125703372,943057.3751305118
883,167.0,782437.3750802539,943019.6875418425
884,167.0,782533.3125524223,942936.3750444278
885,167.0,782716.8125135042,942842.687567763
886,167.0,782840.3125945888,942795.1876627579
887,167.0,783044.6251780875,942683.3748942614
888,167.0,783215.375164669,942600.1250607595
889,167.0,783528.3748667538,942420.3750921786
890,167.0,783855.6875323355,942190.1248965114
891,167.0,783894.3124550879,942152.3749720082
892,167.0,784420.1250517555,941769.0000825897
893,167.0,784731.0000861697,941491.6249811798
894,167.0,785073.8123926707,941217.6248730123
895,168.0,783052.3124986701,941757.8124409243
896,168.0,783356.6875460856,941540.1248841733
897,168.0,783473.624976255,941459.3127098456
898,168.0,783595.3123969212,941357.3749215901
899,168.0,783678.124895338,941302.8750305921
900,169.0,783356.6875460856,941540.1248841733
901,169.0,783282.8750296719,941533.9998964295
902,170.0,785155.6248930879,942145.6873213425
903,170.0,785034.5001353361,942235.8751330897
904,170.0,784859.8124925867,942405.0001229271
905,170.0,784786.1876398362,942489.312618345
906,170.0,784713.3124575056,942610.8750392571
907,170.0,784621.3749773391,942730.3748002574
908,170.0,784586.8750463389,942765.3127225116
909,170.0,784539.8751403354,942814.8749593422
910,170.0,784314.6875985861,943001.9999131784
911,171.0,783904.3124350868,943133.6873138398
912,171.0,784035.3751650862,943049.3751465082
913,171.0,784300.8122982532,942856.8125395104
914,171.0,784377.8751362525,942816.1872926801
915,171.0,784462.999966003,942786.1250168458
916,172.0,781077.125176087,943971.3749429286
917,172.0,780839.3126595877,943745.62506634
918,172.0,780779.3751154207,943687.1875191778
919,172.0,780705.6249348372,943606.3750167564
920,173.0,780839.3126595877,943745.62506634
921,173.0,781015.1249720044,943761.3750348464
922,173.0,781199.3749315888,943795.8126300126
923,173.0,781512.3749617524,943881.0001236796
924,173.0,781908.8124890886,944006.6248724237
925,173.0,781967.312700171,944032.0001497567
926,173.0,782005.8749590032,944037.187475346
927,173.0,782153.1873284206,944100.0000137612
928,173.0,782321.9999829195,944153.1875714287
929,174.0,781490.8750047535,943245.1250830963
930,174.0,781483.1250202544,943260.1250530928
931,174.0,781266.6251251698,943378.6248160899
932,175.0,781431.1251242533,943541.1251472607
933,175.0,781392.8125368357,943525.6248501763
934,175.0,781120.6874249205,943458.624984175
935,176.0,781213.1249040887,943363.3125107586
936,176.0,781073.6248550043,943336.499900341
937,176.0,780875.3749234192,943303.1249670908
938,177.0,781926.8751170039,942781.68736168
939,177.0,781866.1875743382,942804.3749803454
940,177.0,781788.6250654198,942842.3125685081
941,177.0,781468.1250502542,943056.8751315102
942,177.0,781416.812488839,943081.8750815094
943,177.0,781306.87504467,943149.6249460131
944,178.0,783741.0000976697,944668.8125244305
945,178.0,784700.3748193383,944260.1250215918
946,178.0,785506.1875121705,943901.8124180064
947,179.0,784101.8123681694,944766.812328428
948,179.0,785006.8751905859,944399.3750711754
949,180.0,786046.1250805855,944224.0000938401
950,180.0,785887.6250695027,944302.999935843
951,180.0,785789.8126010858,944345.6875145137
952,180.0,785411.8750367537,944543.3751112595
953,180.0,784769.3126735874,944859.3751354292
954,181.0,782873.3748644218,945502.1248341799
955,181.0,782831.3749484196,945596.8123088405
956,181.0,782692.9998970889,946033.3124200925
957,181.0,782647.4999880865,946213.1250525936
958,181.0,782581.687455669,946552.8750292584
959,182.0,783642.3126310036,945461.1249161735
960,182.0,783600.375050839,945519.3124638423
961,182.0,783546.625158336,945606.6249532625
962,182.0,783504.624914255,945682.3124659285
963,182.0,783450.8123578355,945772.999948591
964,182.0,783363.3748686723,945961.6875633448
965,182.0,783345.124905169,945992.3125020936
966,182.0,783318.6876220889,946040.1250705123
967,182.0,783299.8749956712,946069.3126761764
968,182.0,783267.1873970032,946147.1251845956
969,182.0,783211.8748435862,946283.8749110922
970,183.0,784480.4999310039,946337.8124672621
971,183.0,784132.6249705888,946461.3748841733
972,184.0,784180.9998738356,946460.3125503436
973,185.0,783734.3751109205,947927.3749049231
974,185.0,783986.124935504,947881.6873322576
975,185.0,784238.125087671,947853.3123890087
976,185.0,784383.8124603368,947844.8750699237
977,185.0,784530.875158336,947827.6251044273
978,185.0,784651.8749163374,947823.8124480098
979,186.0,783089.6250880882,945828.9998365939
980,186.0,783133.0000013374,945812.8751969263
981,186.0,783173.8125837557,945799.6248953417
982,187.0,786264.6249716692,944564.1250697598
983,187.0,785705.3124420047,944820.8752124235
984,187.0,785310.1249121688,944981.8125545904
985,187.0,785029.8124806695,945114.6249530092
986,187.0,784678.3748633377,945269.3749715909
987,187.0,784446.1249997541,945351.1874720082
988,187.0,784019.6248685047,945461.6249151751
989,187.0,783848.1248834208,945512.1874780953
990,188.0,784769.6873447523,949843.8750089258
991,188.0,785406.5000475049,949824.1250484288
992,188.0,785746.8750229217,949830.1250364259
993,188.0,785796.3125880882,949840.3123520091
994,189.0,785125.6249530874,950103.6874814257
995,189.0,785345.4998414218,950092.812503174
996,189.0,785560.3750678375,950067.1248905137
997,190.0,783335.6875880882,949717.6249333471
998,190.0,783395.6251322553,949709.4999495968
999,190.0,783461.3126649223,949692.9999825954
